open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1714058700000,63536.50,63677.40,63536.50,63652.60,1054.041,1714058999999,67064373.62200,15553,537.958,34226257.18220,0
1714059000000,63652.50,63734.70,63533.50,63618.00,987.796,1714059299999,62868939.65630,19337,514.925,32781070.86960,0
1714059300000,63617.90,63939.20,63600.60,63836.60,2207.276,1714059599999,140889005.60740,32319,1277.215,81510272.26170,0
1714059600000,63836.70,63892.00,63705.10,63810.40,1521.219,1714059899999,97049266.29110,22245,569.140,36310360.75740,0
1714059900000,63810.50,63848.00,63700.00,63840.00,1095.481,1714060199999,69847077.23570,15344,460.123,29339853.76840,0
1714060200000,63839.90,64141.10,63834.60,64100.30,3283.561,1714060499999,210315454.47700,43310,2074.073,132834668.64740,0
1714060500000,64100.30,64179.00,63968.80,64091.70,1628.680,1714060799999,104338900.88810,24220,775.333,49677883.14140,0
1714060800000,64091.60,64233.10,64019.00,64082.40,2351.249,1714061099999,150840790.55410,31132,1233.694,79152106.18150,0
1714061100000,64082.40,64238.00,64082.40,64102.30,1055.803,1714061399999,67759804.74170,19065,483.126,31007866.56760,0
1714061400000,64102.20,64108.00,63977.00,64040.00,1125.370,1714061699999,72045066.08090,20004,495.134,31697931.48070,0
1714061700000,64040.00,64066.30,63934.00,64060.80,742.300,1714061999999,47494434.49160,14535,372.566,23840902.77310,0
1714062000000,64060.80,64230.00,64015.10,64111.60,1046.772,1714062299999,67140191.61750,18857,596.214,38247321.64390,0
1714062300000,64111.60,64214.50,64068.20,64129.10,943.134,1714062599999,60514486.76560,12821,393.130,25224689.51880,0
1714062600000,64129.20,64154.90,64028.00,64046.00,533.427,1714062899999,34173849.24510,11367,198.700,12730529.09070,0
1714062900000,64045.90,64176.40,64028.00,64068.10,1188.602,1714063199999,76216719.11120,14725,669.425,42924125.29240,0
1714063200000,64068.00,64192.80,64039.80,64152.90,835.826,1714063499999,53604615.65550,12927,467.297,29969250.45580,0
1714063500000,64153.00,64422.60,64144.00,64390.00,2648.996,1714063799999,170377232.33950,31592,1677.327,107881086.85950,0
1714063800000,64388.90,64497.80,64302.50,64383.30,2704.056,1714064099999,174165668.69100,31668,1137.207,73252151.60600,0
1714064100000,64383.00,64456.20,64340.70,64401.60,984.617,1714064399999,63407042.58090,18105,428.937,27621490.78800,0
1714064400000,64401.50,64668.80,64338.00,64548.00,3431.282,1714064699999,221441558.16830,41952,1983.294,128002142.67790,0
1714064700000,64548.00,64850.00,64541.50,64758.50,3247.501,1714064999999,210187673.69720,44751,1858.311,120276836.48810,0
1714065000000,64758.50,64798.60,64591.20,64591.30,2202.960,1714065299999,142548936.59690,28999,741.570,47989829.16900,0
1714065300000,64591.20,64685.50,64458.50,64510.90,2136.230,1714065599999,137893526.17940,27089,867.217,55977568.03040,0
1714065600000,64510.80,64524.60,64400.00,64437.90,1245.157,1714065899999,80256696.42490,16706,452.250,29151739.01630,0
1714065900000,64437.90,64578.20,64400.00,64530.00,1259.740,1714066199999,81246301.08370,14995,747.072,48187506.58520,0
1714066200000,64530.00,64530.10,64408.30,64415.40,724.409,1714066499999,46712146.20930,12969,289.713,18681626.39740,0
1714066500000,64415.40,64668.50,64402.00,64641.00,911.885,1714066799999,58869544.13090,15637,502.231,32423155.20070,0
1714066800000,64641.00,64641.10,64481.50,64521.40,677.090,1714067099999,43700622.85240,11716,261.156,16854951.66600,0
1714067100000,64521.30,64604.90,64460.50,64559.00,588.289,1714067399999,37964623.11970,9291,304.248,19633996.83870,0
1714067400000,64559.00,64759.70,64542.80,64690.10,1180.134,1714067699999,76319149.32960,15784,669.652,43309739.89140,0
1714067700000,64690.10,64700.10,64602.50,64674.90,644.136,1714067999999,41643326.42850,8879,273.680,17692961.89980,0
1714068000000,64674.90,64730.70,64548.10,64612.10,1070.685,1714068299999,69210236.13650,16103,428.837,27722743.82640,0
1714068300000,64612.00,64655.10,64567.50,64614.20,390.607,1714068599999,25236611.76240,7692,163.144,10540343.52670,0
1714068600000,64614.10,64784.10,64606.10,64704.10,966.167,1714068899999,62540066.97880,14337,601.525,38936230.48800,0
1714068900000,64704.10,64817.30,64645.30,64745.70,2136.739,1714069199999,138345907.36570,21263,1125.781,72887680.79480,0
1714069200000,64745.80,64995.70,64730.70,64817.50,2111.371,1714069499999,136952788.48250,26970,1491.848,96777654.44450,0
1714069500000,64817.40,64855.00,64609.30,64617.80,1133.560,1714069799999,73365915.64170,14270,396.055,25631105.13030,0
1714069800000,64617.90,64655.00,64491.20,64529.20,1571.353,1714070099999,101443626.72830,20445,629.762,40654849.06310,0
1714070100000,64529.20,64560.00,64449.60,64523.00,1124.041,1714070399999,72504140.46440,10971,485.810,31336953.56150,0
1714070400000,64523.00,64550.00,64437.90,64483.90,818.674,1714070699999,52793362.59360,10506,328.252,21169066.03290,0
1714070700000,64483.90,64576.20,64404.40,64535.60,1112.875,1714070999999,71762130.11170,11631,379.931,24503396.57550,0
1714071000000,64535.60,64584.80,64497.00,64575.20,312.670,1714071299999,20182518.79340,7338,191.717,12375747.40320,0
1714071300000,64575.20,64697.30,64532.70,64689.10,432.863,1714071599999,27979238.01910,9290,293.894,18996785.95120,0
1714071600000,64689.20,64756.00,64663.00,64751.30,627.231,1714071899999,40587810.63770,10838,368.392,23839446.97510,0
1714071900000,64751.30,64759.00,64552.90,64613.90,693.476,1714072199999,44832316.57460,11109,300.441,19425934.26840,0
1714072200000,64613.90,64669.70,64563.00,64622.40,448.116,1714072499999,28954202.50550,8468,201.501,13019616.94320,0
1714072500000,64622.40,64710.00,64586.70,64694.20,364.138,1714072799999,23533288.48080,7420,188.409,12178041.70460,0
1714072800000,64694.20,64718.10,64635.90,64691.50,274.641,1714073099999,17762252.94850,5816,153.174,9906369.17770,0
1714073100000,64691.40,64727.40,64669.10,64724.00,218.051,1714073399999,14107142.08180,5049,106.989,6922095.30300,0
1714073400000,64724.10,64727.30,64548.80,64576.50,502.968,1714073699999,32502174.78840,8986,236.041,15253701.22560,0
1714073700000,64576.50,64609.70,64539.90,64572.20,449.717,1714073999999,29037035.52500,7476,222.329,14356219.45000,0
1714074000000,64572.10,64599.00,64520.60,64570.60,313.280,1714074299999,20225034.37060,6544,180.989,11684584.65600,0
1714074300000,64570.50,64645.00,64560.90,64619.30,319.503,1714074599999,20647261.71730,6262,157.053,10148996.75390,0
1714074600000,64619.30,64686.00,64600.00,64628.20,278.790,1714074899999,18022888.85290,6143,115.201,7447309.50030,0
1714074900000,64628.10,64729.40,64591.70,64721.50,501.760,1714075199999,32438298.78860,7284,306.567,19821366.65420,0
1714075200000,64721.60,64970.00,64654.20,64960.10,1902.850,1714075499999,123438452.45490,28595,1103.523,71589231.66900,0
1714075500000,64960.00,64969.90,64577.10,64585.80,1658.895,1714075799999,107453535.31090,23861,559.014,36207516.24110,0
1714075800000,64585.80,64646.10,64455.00,64555.10,1459.525,1714076099999,94198832.77570,19508,737.936,47636722.48650,0
1714076100000,64555.40,64618.50,64509.50,64594.00,378.627,1714076399999,24445367.76030,8011,216.984,14009172.13340,0
1714076400000,64594.00,64698.60,64590.00,64694.50,353.951,1714076699999,22884088.00250,7007,183.593,11869702.48100,0
1714076700000,64695.00,64717.50,64659.70,64668.60,264.627,1714076999999,17117619.90340,5148,116.339,7525938.61620,0
1714077000000,64668.60,64738.10,64657.20,64703.50,488.802,1714077299999,31622921.88060,8555,271.802,17583343.45160,0
1714077300000,64703.50,64837.50,64697.00,64834.20,595.217,1714077599999,38556044.98360,10206,368.022,23839694.76010,0
1714077600000,64834.20,64860.90,64764.00,64829.40,436.284,1714077899999,28279796.36250,8633,232.547,15073434.04460,0
1714077900000,64829.40,64830.60,64729.30,64780.60,346.000,1714078199999,22409135.54330,7174,118.789,7693128.32690,0
1714078200000,64780.70,64854.70,64776.20,64818.30,222.293,1714078499999,14410307.30020,5732,101.763,6596827.09070,0
1714078500000,64818.20,64826.70,64753.50,64758.90,451.710,1714078799999,29270311.10120,7195,137.128,8885609.67100,0
1714078800000,64758.90,64931.00,64741.00,64914.10,846.486,1714079099999,54902305.39020,13160,486.310,31540304.65050,0
1714079100000,64914.10,64917.50,64827.30,64878.70,670.503,1714079399999,43494899.58500,9304,231.518,15016165.19670,0
1714079400000,64878.80,64966.10,64878.70,64890.10,512.241,1714079699999,33255456.14980,9079,325.373,21123371.68070,0
1714079700000,64890.10,65270.60,64890.00,64985.60,4920.292,1714079999999,320359413.23740,53216,3224.493,209924601.53530,0
1714080000000,64985.60,65050.00,64926.30,64942.00,1077.980,1714080299999,70058145.56750,13507,509.003,33080899.42400,0
1714080300000,64941.90,64964.50,64860.90,64894.60,530.351,1714080599999,34428619.30130,8703,212.736,13809827.61690,0
1714080600000,64894.50,65093.80,64894.50,65093.80,715.937,1714080899999,46537229.07240,9087,563.076,36603184.92970,0
1714080900000,65093.70,65098.80,64877.00,64878.80,768.636,1714081199999,49948759.78050,11538,187.150,12158147.26710,0
1714081200000,64878.80,64879.80,64762.70,64772.30,906.575,1714081499999,58788739.88740,10515,455.050,29516593.01590,0
1714081500000,64772.30,64831.60,64770.40,64782.20,209.386,1714081799999,13570970.16790,5084,108.015,7000963.56990,0
1714081800000,64782.20,64782.20,64669.60,64683.40,799.709,1714082099999,51749760.31290,12769,233.928,15137745.21930,0
1714082100000,64683.40,64741.70,64636.90,64672.80,432.963,1714082399999,28007507.14730,8446,220.711,14278539.81420,0
1714082400000,64672.80,64712.80,64563.20,64586.30,814.198,1714082699999,52624330.58070,13085,295.056,19072471.08640,0
1714082700000,64586.40,64670.90,64563.20,64633.80,473.158,1714082999999,30579187.10790,9589,252.298,16305361.19730,0
1714083000000,64633.90,64663.30,64600.20,64640.00,236.182,1714083299999,15265933.44680,6191,115.838,7487451.80260,0
1714083300000,64640.00,64647.40,64561.80,64567.90,314.431,1714083599999,20313413.73680,6422,106.499,6881381.19330,0
1714083600000,64567.90,64622.70,64542.90,64613.50,604.969,1714083899999,39067554.82040,8857,375.412,24243804.41190,0
1714083900000,64613.50,64707.50,64573.10,64700.10,619.564,1714084199999,40052261.80270,8538,411.230,26582603.13530,0
1714084200000,64700.10,64700.10,64542.50,64587.30,572.549,1714084499999,36999674.33760,8598,202.033,13056279.53800,0
1714084500000,64587.30,64625.50,64580.20,64608.00,197.287,1714084799999,12745995.21200,4771,119.134,7696732.89110,0
1714084800000,64608.00,64642.80,64584.90,64608.90,179.864,1714085099999,11621475.90160,4197,100.139,6470398.13750,0
1714085100000,64608.90,64623.90,64556.50,64585.80,203.838,1714085399999,13166647.64050,4430,92.230,5957462.68980,0
1714085400000,64585.70,64603.10,64525.80,64559.70,251.369,1714085699999,16228398.34360,5133,107.307,6927896.91350,0
1714085700000,64559.60,64581.90,64520.00,64581.10,303.273,1714085999999,19577335.19640,5427,176.552,11397809.64610,0
1714086000000,64581.20,64690.20,64550.00,64690.20,536.398,1714086299999,34662261.53790,9270,390.964,25265668.71130,0
1714086300000,64690.50,64718.90,64629.70,64633.80,260.989,1714086599999,16879482.18120,5506,133.852,8656407.84900,0
1714086600000,64633.90,64655.50,64444.00,64553.90,1172.146,1714086899999,75651604.37130,15225,366.717,23665093.12070,0
1714086900000,64553.90,64594.60,64536.00,64554.00,229.234,1714087199999,14801446.26320,5830,115.842,7479922.75510,0
1714087200000,64554.10,64579.20,64537.00,64558.20,207.560,1714087499999,13400584.22970,4402,121.191,7824459.53510,0
1714087500000,64558.10,64558.20,64474.90,64490.10,283.943,1714087799999,18316619.96910,5296,102.685,6623696.51210,0
1714087800000,64490.10,64515.20,64418.20,64479.60,461.338,1714088099999,29740232.21620,7478,172.513,11122259.46350,0
1714088100000,64479.50,64548.80,64462.80,64546.00,220.438,1714088399999,14219729.15200,5321,136.569,8809866.60700,0
1714088400000,64546.10,64548.80,64464.10,64464.10,187.553,1714088699999,12097300.20500,4306,68.382,4410849.48560,0
1714088700000,64464.10,64479.60,64413.40,64478.10,337.486,1714088999999,21750802.68600,7115,152.433,9824389.14340,0
1714089000000,64478.00,64495.70,64453.50,64481.10,288.915,1714089299999,18626302.34950,5335,144.276,9301445.97750,0
1714089300000,64481.00,64516.90,64467.30,64478.80,201.498,1714089599999,12994437.85860,3983,127.748,8238291.00630,0
1714089600000,64478.80,64537.40,64465.30,64477.80,600.330,1714089899999,38718012.58830,8955,245.805,15853227.54030,0
1714089900000,64477.80,64491.00,64455.30,64480.00,262.703,1714090199999,16937013.71440,5329,127.454,8217425.27550,0
1714090200000,64480.00,64531.40,64357.40,64387.40,1172.280,1714090499999,75527237.43800,12863,396.786,25566150.21620,0
1714090500000,64387.30,64456.70,64309.40,64414.60,1110.409,1714090799999,71457434.17620,16948,598.695,38529604.73190,0
1714090800000,64414.70,64465.30,64298.50,64304.20,369.721,1714091099999,23805537.14050,8978,124.963,8048781.14030,0
1714091100000,64304.20,64362.00,64160.40,64361.90,1558.496,1714091399999,100129938.46200,19263,571.184,36705150.31970,0
1714091400000,64361.90,64366.90,64089.50,64277.50,1902.216,1714091699999,122145653.82720,24621,998.633,64139822.43430,0
1714091700000,64277.50,64334.40,64213.00,64305.40,1141.451,1714091999999,73372149.12200,16078,716.381,46049044.54880,0
1714092000000,64305.40,64305.40,64090.90,64142.10,841.081,1714092299999,53978434.47000,13570,368.700,23661238.75970,0
1714092300000,64142.00,64223.90,64071.90,64201.50,730.402,1714092599999,46852481.71010,13554,368.217,23621923.53970,0
1714092600000,64201.50,64290.00,64192.10,64270.30,399.438,1714092899999,25662867.09480,8058,255.046,16386483.01730,0
1714092900000,64270.20,64339.90,64260.00,64285.20,406.731,1714093199999,26151500.87470,7915,209.619,13477029.12880,0
1714093200000,64285.70,64287.40,64016.00,64060.50,1050.320,1714093499999,67363387.43220,15947,418.059,26814150.93510,0
1714093500000,64060.50,64091.50,63969.10,64011.30,1332.644,1714093799999,85305120.82160,19615,631.738,40439629.13660,0
1714093800000,64011.30,64079.50,63879.00,64075.50,1551.230,1714094099999,99221725.02380,21394,805.982,51559571.67250,0
1714094100000,64075.60,64135.50,63901.60,63955.40,959.315,1714094399999,61411084.21280,16025,447.418,28644115.79350,0
1714094400000,63955.40,64082.40,63844.00,64031.80,1504.200,1714094699999,96220606.56750,21139,773.443,49483071.58210,0
1714094700000,64031.80,64147.60,63970.90,64130.00,607.743,1714094999999,38937400.26850,11830,326.507,20921944.70770,0
1714095000000,64130.00,64225.00,64065.60,64189.00,788.722,1714095299999,50604848.69380,13058,431.666,27695955.13250,0
1714095300000,64189.00,64323.00,64151.90,64313.00,741.298,1714095599999,47629192.91920,12609,482.343,30993712.48010,0
1714095600000,64312.20,64489.00,64305.40,64414.20,1394.359,1714095899999,89790789.83000,19813,901.849,58070844.87880,0
1714095900000,64414.20,64599.00,64389.40,64581.40,1156.703,1714096199999,74616707.84770,17482,678.186,43750962.54160,0
1714096200000,64581.30,64640.90,64408.90,64409.00,1303.383,1714096499999,84127591.63560,18819,527.815,34077925.14020,0
1714096500000,64408.90,64469.80,64347.30,64371.00,570.949,1714096799999,36770357.31510,9843,237.414,15291557.12070,0
1714096800000,64370.90,64505.00,64319.10,64327.90,814.495,1714097099999,52466805.47020,14176,375.391,24186669.08830,0
1714097100000,64327.90,64354.50,64263.50,64324.00,500.330,1714097399999,32175922.66060,10198,220.937,14208407.75380,0
1714097400000,64324.00,64610.80,64309.60,64513.60,895.885,1714097699999,57770538.21670,15725,564.963,36429772.92260,0
1714097700000,64513.70,64649.70,64461.70,64548.00,754.831,1714097999999,48743870.78090,13831,432.575,27935450.79130,0
1714098000000,64548.00,64575.40,64458.60,64458.60,318.298,1714098299999,20535491.19110,7759,116.513,7517612.63460,0
1714098300000,64458.70,64479.90,64440.00,64440.90,242.009,1714098599999,15599345.31030,5340,111.841,7209265.62180,0
1714098600000,64441.00,64446.80,64349.10,64408.40,627.983,1714098899999,40434612.50240,9495,253.029,16289926.32150,0
1714098900000,64408.50,64450.10,64372.20,64385.30,251.012,1714099199999,16168368.94270,6142,125.845,8106532.20740,0
1714099200000,64385.30,64424.60,64381.90,64392.00,168.555,1714099499999,10855379.32420,4072,83.580,5382741.62080,0
1714099500000,64391.90,64408.00,64320.00,64398.10,290.438,1714099799999,18694299.36520,6421,116.240,7482600.02730,0
1714099800000,64398.10,64483.70,64396.70,64459.30,417.358,1714100099999,26893566.30010,5370,324.817,20929822.50410,0
1714100100000,64459.30,64514.00,64457.50,64470.20,280.921,1714100399999,18113476.14520,5623,143.779,9270986.72380,0
1714100400000,64470.30,64484.00,64294.90,64294.90,594.157,1714100699999,38258884.17540,10555,140.115,9021686.24130,0
1714100700000,64294.90,64414.70,64269.00,64383.30,396.824,1714100999999,25530158.56230,8707,212.519,13674535.11730,0
1714101000000,64383.00,64392.40,64341.20,64341.20,223.566,1714101299999,14391584.32010,4403,88.151,5674541.76730,0
1714101300000,64341.30,64443.60,64341.20,64437.30,201.953,1714101599999,13005042.83840,4297,125.458,8078623.62280,0
1714101600000,64437.40,64457.00,64361.80,64406.40,181.495,1714101899999,11691016.48850,4905,74.779,4817024.37920,0
1714101900000,64406.30,64406.40,64280.00,64311.30,585.714,1714102199999,37684993.33820,8544,326.140,20987790.48850,0
1714102200000,64311.30,64408.00,64298.00,64358.60,329.465,1714102499999,21203043.36500,6905,204.100,13135107.38930,0
1714102500000,64358.70,64392.00,64325.50,64342.10,186.349,1714102799999,11991782.20470,4161,71.528,4602917.34240,0
1714102800000,64342.10,64408.00,64342.10,64391.70,195.985,1714103099999,12617704.61410,4083,93.716,6033642.09030,0
1714103100000,64391.80,64405.50,64352.10,64398.40,260.295,1714103399999,16757826.16030,3976,104.810,6748191.77860,0
1714103400000,64398.30,64416.80,64331.00,64338.90,252.359,1714103699999,16245785.82830,5335,121.799,7841194.01330,0
1714103700000,64338.80,64359.70,64300.00,64359.70,322.646,1714103999999,20752315.41150,5066,156.591,10072206.66600,0
1714104000000,64359.60,64373.50,64280.00,64340.00,398.716,1714104299999,25645340.32400,6626,176.658,11362993.22550,0
1714104300000,64339.90,64357.00,64206.40,64207.50,605.975,1714104599999,38935938.21240,9196,219.454,14100621.37320,0
1714104600000,64207.50,64267.40,64180.50,64254.10,738.190,1714104899999,47407870.17420,10022,409.305,26286260.44530,0
1714104900000,64254.20,64276.40,64138.00,64197.10,515.759,1714105199999,33107825.94550,10703,208.061,13356161.65750,0
1714105200000,64197.20,64312.70,64191.00,64309.40,305.615,1714105499999,19632908.42150,5996,190.678,12250836.45740,0
1714105500000,64309.40,64372.00,64302.10,64352.40,433.809,1714105799999,27911394.07590,7616,260.699,16773866.61480,0
1714105800000,64352.40,64352.40,64187.10,64226.70,731.739,1714106099999,47023292.91440,9858,296.772,19067652.98530,0
1714106100000,64226.80,64284.80,64226.70,64280.00,332.252,1714106399999,21348629.89140,4964,169.692,10903270.37270,0
1714106400000,64280.00,64280.00,64230.70,64242.90,156.031,1714106699999,10025119.88260,3632,60.728,3901633.20100,0
1714106700000,64242.80,64310.00,64242.80,64302.00,195.884,1714106999999,12592547.44820,4241,131.685,8465092.92710,0
1714107000000,64302.00,64302.00,64247.00,64269.30,175.670,1714107299999,11290891.38670,3896,84.371,5422578.67310,0
1714107300000,64269.30,64269.30,64165.80,64187.00,350.585,1714107599999,22507198.33880,6358,126.293,8107590.55760,0
1714107600000,64187.10,64187.10,63992.60,64090.80,1442.440,1714107899999,92402268.82640,18113,572.148,36648507.30330,0
1714107900000,64091.80,64160.00,64043.60,64144.00,463.277,1714108199999,29702201.82970,8894,276.465,17725207.78120,0
1714108200000,64144.00,64169.60,64109.50,64142.10,411.347,1714108499999,26381417.41820,5959,250.454,16063192.93820,0
1714108500000,64142.00,64248.00,64123.20,64242.90,337.835,1714108799999,21688077.77810,6692,224.246,14396404.39750,0
1714108800000,64243.00,64277.00,64190.20,64214.20,400.961,1714109099999,25756867.19920,7240,197.457,12684443.60720,0
1714109100000,64214.20,64218.10,64170.60,64200.00,167.830,1714109399999,10772907.12930,4027,78.863,5062152.63530,0
1714109400000,64200.00,64309.30,64171.90,64297.80,452.652,1714109699999,29091303.82940,8276,283.924,18248238.12020,0
1714109700000,64297.80,64324.20,64288.20,64296.50,235.465,1714109999999,15141612.85670,4607,117.093,7529798.59300,0
1714110000000,64296.60,64328.20,64294.70,64314.00,232.289,1714110299999,14940083.18290,3877,128.529,8266565.39950,0
1714110300000,64313.90,64398.70,64307.20,64382.80,447.012,1714110599999,28768513.87180,7199,305.357,19652178.33120,0
1714110600000,64382.90,64548.80,64370.70,64446.00,1645.670,1714110899999,106098429.98570,20176,1033.455,66626225.46650,0
1714110900000,64446.00,64527.10,64446.00,64527.10,483.726,1714111199999,31198456.89510,7586,271.668,17521684.25830,0
1714111200000,64527.10,64548.90,64462.50,64470.50,596.278,1714111499999,38466999.78880,9013,212.862,13731885.46750,0
1714111500000,64470.50,64470.60,64433.60,64446.60,355.705,1714111799999,22923535.63230,5543,145.903,9402533.04370,0
1714111800000,64446.60,64450.00,64415.00,64418.00,249.281,1714112099999,16061403.66470,4464,59.041,3803995.52070,0
1714112100000,64418.00,64439.40,64364.60,64391.20,251.540,1714112399999,16199843.85020,5221,103.827,6687334.25000,0
1714112400000,64391.30,64413.10,64374.40,64413.10,148.959,1714112699999,9592498.33300,3727,72.076,4641466.98440,0
1714112700000,64413.10,64457.40,64370.00,64370.10,325.693,1714112999999,20985056.34030,5142,126.858,8174233.44400,0
1714113000000,64370.00,64418.00,64361.70,64361.70,320.052,1714113299999,20608565.47640,5549,156.777,10095096.32540,0
1714113300000,64361.70,64361.80,64256.00,64282.00,463.738,1714113599999,29817866.53580,8936,159.867,10279380.14990,0
1714113600000,64282.00,64320.00,64216.00,64294.10,379.713,1714113899999,24404548.33140,7055,165.848,10660922.60220,0
1714113900000,64294.00,64449.00,64294.00,64411.00,592.317,1714114199999,38149104.77380,8578,374.038,24088273.10620,0
1714114200000,64411.10,64420.00,64373.70,64382.20,146.917,1714114499999,9461395.27660,4199,57.860,3726097.38360,0
1714114500000,64382.20,64407.60,64336.00,64338.20,178.770,1714114799999,11507830.21990,3788,62.803,4042837.20010,0
1714114800000,64338.20,64349.80,64281.60,64335.80,288.156,1714115099999,18531907.63120,6409,133.042,8556822.56350,0
1714115100000,64335.80,64340.20,64265.00,64282.00,305.735,1714115399999,19659336.74210,6270,94.308,6064141.67800,0
1714115400000,64282.10,64293.70,64231.00,64268.20,383.161,1714115699999,24618746.48760,6804,184.901,11879590.56420,0
1714115700000,64268.20,64342.00,64236.20,64328.00,277.258,1714115999999,17822424.87710,6183,139.345,8957804.62750,0
1714116000000,64327.90,64375.80,64327.90,64363.10,239.730,1714116299999,15429678.84900,5387,115.822,7454206.74240,0
1714116300000,64363.10,64590.30,64363.10,64440.10,1509.743,1714116599999,97369900.94610,19189,911.411,58780499.03130,0
1714116600000,64440.10,64500.00,64266.00,64305.40,813.856,1714116899999,52402131.28440,12673,356.197,22938725.67360,0
1714116900000,64305.50,64349.20,64217.70,64230.20,738.782,1714117199999,47487997.69250,12809,254.506,16360547.82390,0
1714117200000,64230.30,64329.00,64230.30,64295.80,591.380,1714117499999,38011183.12340,9109,256.689,16498294.76850,0
1714117500000,64295.90,64323.80,64259.80,64301.10,472.611,1714117799999,30386894.30900,8805,244.929,15748901.50670,0
1714117800000,64301.10,64317.80,64238.50,64238.50,411.339,1714118099999,26438738.77480,8755,130.609,8395361.06180,0
1714118100000,64238.60,64255.70,64200.00,64236.60,623.490,1714118399999,40047464.65660,10085,233.841,15020156.80430,0
1714118400000,64236.70,64263.60,64190.10,64233.70,737.638,1714118699999,47377267.89130,10456,360.565,23159416.43790,0
1714118700000,64233.70,64395.90,64230.00,64366.10,613.853,1714118999999,39483614.18360,11343,424.606,27310868.79790,0
1714119000000,64366.10,64417.00,64317.80,64402.20,346.945,1714119299999,22329991.19520,6854,199.889,12866078.50770,0
1714119300000,64402.30,64439.20,64364.60,64365.80,379.688,1714119599999,24450608.10010,7896,192.354,12388049.64620,0
1714119600000,64366.50,64396.50,64296.70,64351.80,326.797,1714119899999,21027323.53710,5907,148.862,9578685.31130,0
1714119900000,64351.70,64352.90,64269.20,64328.80,498.174,1714120199999,32037614.11090,6844,119.131,7661565.70430,0
1714120200000,64328.80,64383.30,64269.30,64342.70,410.136,1714120499999,26384606.95020,7827,280.837,18066768.40450,0
1714120500000,64342.70,64385.50,64335.50,64375.60,292.987,1714120799999,18857665.66500,6275,186.165,11982258.82530,0
1714120800000,64375.50,64396.10,64363.50,64389.30,163.797,1714121099999,10545138.72210,3720,89.560,5765917.68790,0
1714121100000,64389.30,64427.00,64295.40,64346.10,295.175,1714121399999,18996294.12570,7345,154.787,9962387.41310,0
1714121400000,64346.00,64350.00,64290.50,64340.00,143.621,1714121699999,9235922.56300,3810,80.935,5204854.87140,0
1714121700000,64339.90,64389.90,64319.90,64385.00,190.022,1714121999999,12230596.90930,5031,100.633,6477221.88490,0
1714122000000,64384.90,64456.40,64294.20,64361.80,681.741,1714122299999,43888843.95440,9983,301.445,19412044.03810,0
1714122300000,64361.90,64469.90,64330.80,64422.40,585.478,1714122599999,37716053.30650,8817,340.874,21958393.98050,0
1714122600000,64422.40,64422.50,64364.50,64407.30,213.847,1714122899999,13771346.01740,4869,89.086,5736909.70160,0
1714122900000,64407.20,64456.60,64384.50,64420.00,314.748,1714123199999,20278480.13270,5880,221.583,14276312.37430,0
1714123200000,64419.90,64444.60,64398.80,64440.00,154.129,1714123499999,9929239.50780,4219,75.769,4881218.77600,0
1714123500000,64440.00,64515.90,64417.00,64479.40,414.293,1714123799999,26710855.82710,7449,272.654,17580591.93370,0
1714123800000,64479.50,64544.80,64474.50,64523.70,529.450,1714124099999,34158425.84510,9737,276.568,17843528.31000,0
1714124100000,64523.10,64523.60,64420.80,64433.50,243.227,1714124399999,15679853.99800,5924,63.099,4067859.71620,0
1714124400000,64433.50,64489.60,64424.40,64428.60,211.033,1714124699999,13602795.45650,4707,75.771,4884323.37780,0
1714124700000,64428.60,64445.80,64369.50,64369.60,366.852,1714124999999,23626969.17030,6319,119.238,7679506.59120,0
1714125000000,64369.60,64387.90,64345.20,64345.20,247.024,1714125299999,15900672.06490,5086,107.803,6939467.49880,0
1714125300000,64345.30,64455.80,64345.30,64454.10,467.270,1714125599999,30090264.84280,7560,252.110,16234663.89230,0
1714125600000,64454.10,64486.10,64432.30,64471.50,310.986,1714125899999,20047460.65520,5313,175.463,11311460.69320,0
1714125900000,64471.50,64534.60,64437.20,64451.90,421.704,1714126199999,27195762.14330,7160,234.920,15151989.44390,0
1714126200000,64452.00,64459.20,64378.70,64384.50,274.816,1714126499999,17701163.93310,5424,113.728,7324991.04220,0
1714126500000,64384.40,64434.40,64334.00,64430.00,240.205,1714126799999,15466394.81960,5465,115.302,7425057.74100,0
1714126800000,64430.10,64434.00,64357.10,64357.10,116.471,1714127099999,7500328.63240,3252,33.249,2141257.48520,0
1714127100000,64357.20,64357.20,64271.80,64297.40,538.567,1714127399999,34634763.45780,9062,226.582,14571403.01160,0
1714127400000,64296.30,64326.40,64277.10,64296.90,294.651,1714127699999,18946443.22240,5918,159.990,10287725.10350,0
1714127700000,64296.90,64385.00,64281.60,64358.90,256.625,1714127999999,16509432.13250,5946,173.280,11147823.00070,0
1714128000000,64359.00,64359.00,64222.00,64250.20,658.305,1714128299999,42301333.72400,10831,224.509,14427484.31930,0
1714128300000,64250.20,64269.80,64095.00,64160.70,1808.602,1714128599999,116070435.17790,24064,834.314,53545111.98610,0
1714128600000,64160.60,64172.60,64031.50,64138.80,1288.859,1714128899999,82607034.14400,17721,633.238,40585408.02080,0
1714128900000,64138.80,64144.00,64034.50,64069.10,743.144,1714129199999,47626699.72050,10304,422.634,27087754.02070,0
